Category,Variable,Year,County,FIPS,Value,County2
healthcare_access_and_quality,chlamydia_rate,2020,Highland,51091,,Highland County
healthcare_access_and_quality,chlamydia_rate,2020,Isle of Wight,51093,485.1,Isle of Wight County
healthcare_access_and_quality,chlamydia_rate,2020,James City,51095,288.8,James City County
healthcare_access_and_quality,chlamydia_rate,2020,King and Queen,51097,327.4,King and Queen County
healthcare_access_and_quality,chlamydia_rate,2020,King George,51099,309.3,King George County
healthcare_access_and_quality,chlamydia_rate,2020,King William,51101,291.6,King William County
healthcare_access_and_quality,chlamydia_rate,2020,Lancaster,51103,603.6,Lancaster County
healthcare_access_and_quality,chlamydia_rate,2020,Lee,51105,89.7,Lee County
healthcare_access_and_quality,chlamydia_rate,2020,Loudoun,51107,214,Loudoun County
healthcare_access_and_quality,chlamydia_rate,2020,Louisa,51109,284.6,Louisa County
healthcare_access_and_quality,chlamydia_rate,2020,Lunenburg,51111,336.2,Lunenburg County
healthcare_access_and_quality,chlamydia_rate,2020,Madison,51113,173.4,Madison County
healthcare_access_and_quality,chlamydia_rate,2020,Mathews,51115,181.1,Mathews County
healthcare_access_and_quality,chlamydia_rate,2020,Mecklenburg,51117,526.4,Mecklenburg County
healthcare_access_and_quality,chlamydia_rate,2020,Middlesex,51119,340.2,Middlesex County
healthcare_access_and_quality,chlamydia_rate,2020,Montgomery,51121,376.5,Montgomery County
healthcare_access_and_quality,chlamydia_rate,2020,Nelson,51125,308.1,Nelson County
healthcare_access_and_quality,chlamydia_rate,2020,New Kent,51127,207.9,New Kent County
healthcare_access_and_quality,chlamydia_rate,2020,Northampton,51131,597.8,Northampton County
healthcare_access_and_quality,chlamydia_rate,2020,Northumberland,51133,421.7,Northumberland County
healthcare_access_and_quality,chlamydia_rate,2020,Nottoway,51135,636.8,Nottoway County
healthcare_access_and_quality,chlamydia_rate,2020,Orange,51137,237.5,Orange County
healthcare_access_and_quality,chlamydia_rate,2020,Page,51139,238.5,Page County
healthcare_access_and_quality,chlamydia_rate,2020,Patrick,51141,181.7,Patrick County
healthcare_access_and_quality,chlamydia_rate,2020,Pittsylvania,51143,318.1,Pittsylvania County
healthcare_access_and_quality,chlamydia_rate,2020,Powhatan,51145,185.5,Powhatan County
healthcare_access_and_quality,chlamydia_rate,2020,Prince Edward,51147,671,Prince Edward County
healthcare_access_and_quality,chlamydia_rate,2020,Prince George,51149,539.7,Prince George County
healthcare_access_and_quality,chlamydia_rate,2020,Prince William,51153,428.2,Prince William County
healthcare_access_and_quality,chlamydia_rate,2020,Pulaski,51155,226.3,Pulaski County
healthcare_access_and_quality,chlamydia_rate,2020,Rappahannock,51157,122.1,Rappahannock County
healthcare_access_and_quality,chlamydia_rate,2020,Richmond,51159,399,Richmond County
healthcare_access_and_quality,chlamydia_rate,2020,Roanoke,51161,348.2,Roanoke County
healthcare_access_and_quality,chlamydia_rate,2020,Rockbridge,51163,217.1,Rockbridge County
healthcare_access_and_quality,chlamydia_rate,2020,Rockingham,51165,288,Rockingham County
healthcare_access_and_quality,chlamydia_rate,2020,Russell,51167,90.3,Russell County
healthcare_access_and_quality,chlamydia_rate,2020,Scott,51169,204,Scott County
healthcare_access_and_quality,chlamydia_rate,2020,Shenandoah,51171,277.4,Shenandoah County
healthcare_access_and_quality,chlamydia_rate,2020,Smyth,51173,232.5,Smyth County
healthcare_access_and_quality,chlamydia_rate,2020,Southampton,51175,476.4,Southampton County
healthcare_access_and_quality,chlamydia_rate,2020,Spotsylvania,51177,366.3,Spotsylvania County
healthcare_access_and_quality,chlamydia_rate,2020,Stafford,51179,352.6,Stafford County
healthcare_access_and_quality,chlamydia_rate,2020,Surry,51181,389.3,Surry County
healthcare_access_and_quality,chlamydia_rate,2020,Sussex,51183,528.7,Sussex County
healthcare_access_and_quality,chlamydia_rate,2020,Tazewell,51185,155.2,Tazewell County
healthcare_access_and_quality,chlamydia_rate,2020,Warren,51187,353.6,Warren County
healthcare_access_and_quality,chlamydia_rate,2020,Washington,51191,163.8,Washington County
healthcare_access_and_quality,chlamydia_rate,2020,Westmoreland,51193,438.5,Westmoreland County
healthcare_access_and_quality,chlamydia_rate,2020,Wise,51195,256.8,Wise County
healthcare_access_and_quality,chlamydia_rate,2020,Wythe,51197,271.9,Wythe County
healthcare_access_and_quality,chlamydia_rate,2020,York,51199,316.3,York County
healthcare_access_and_quality,chlamydia_rate,2020,Alexandria City,51510,425.9,Alexandria City
healthcare_access_and_quality,chlamydia_rate,2020,Bristol City,51520,340.1,Bristol City
healthcare_access_and_quality,chlamydia_rate,2020,Buena Vista City,51530,231.6,Buena Vista City
healthcare_access_and_quality,chlamydia_rate,2020,Charlottesville City,51540,423.1,Charlottesville City
healthcare_access_and_quality,chlamydia_rate,2020,Chesapeake City,51550,657.6,Chesapeake City
healthcare_access_and_quality,chlamydia_rate,2020,Colonial Heights City,51570,420.3,Colonial Heights City
healthcare_access_and_quality,chlamydia_rate,2020,Covington City,51580,415.3,Covington City
healthcare_access_and_quality,chlamydia_rate,2020,Danville City,51590,844.1,Danville City
healthcare_access_and_quality,chlamydia_rate,2020,Emporia City,51595,1421.6,Emporia City
healthcare_access_and_quality,chlamydia_rate,2020,Fairfax City,51600,216.5,Fairfax City
healthcare_access_and_quality,chlamydia_rate,2020,Falls Church City,51610,171,Falls Church City
healthcare_access_and_quality,chlamydia_rate,2020,Franklin City,51620,903.7,Franklin City
healthcare_access_and_quality,chlamydia_rate,2020,Fredericksburg City,51630,623.4,Fredericksburg City
healthcare_access_and_quality,chlamydia_rate,2020,Galax City,51640,409.6,Galax City
healthcare_access_and_quality,chlamydia_rate,2020,Hampton City,51650,1145.6,Hampton City
healthcare_access_and_quality,chlamydia_rate,2020,Harrisonburg City,51660,780.9,Harrisonburg City
healthcare_access_and_quality,chlamydia_rate,2020,Hopewell City,51670,1114.1,Hopewell City
healthcare_access_and_quality,chlamydia_rate,2020,Lexington City,51678,295.5,Lexington City
healthcare_access_and_quality,chlamydia_rate,2020,Lynchburg City,51680,608.5,Lynchburg City
healthcare_access_and_quality,chlamydia_rate,2020,Manassas City,51683,584.2,Manassas City
healthcare_access_and_quality,chlamydia_rate,2020,Manassas Park City,51685,486.3,Manassas Park City
healthcare_access_and_quality,chlamydia_rate,2020,Martinsville City,51690,748.8,Martinsville City
healthcare_access_and_quality,chlamydia_rate,2020,Newport News City,51700,1103.6,Newport News City
healthcare_access_and_quality,chlamydia_rate,2020,Norfolk City,51710,1272.1,Norfolk City
healthcare_access_and_quality,chlamydia_rate,2020,Norton City,51720,276.3,Norton City
healthcare_access_and_quality,chlamydia_rate,2020,Petersburg City,51730,1563.2,Petersburg City
healthcare_access_and_quality,chlamydia_rate,2020,Poquoson City,51735,260.8,Poquoson City
healthcare_access_and_quality,chlamydia_rate,2020,Portsmouth City,51740,1390.9,Portsmouth City
healthcare_access_and_quality,chlamydia_rate,2020,Radford City,51750,832.9,Radford City
healthcare_access_and_quality,chlamydia_rate,2020,Richmond City,51760,1132.2,Richmond City
healthcare_access_and_quality,chlamydia_rate,2020,Roanoke City,51770,900.7,Roanoke City
healthcare_access_and_quality,chlamydia_rate,2020,Salem City,51775,387.3,Salem City
healthcare_access_and_quality,chlamydia_rate,2020,Staunton City,51790,441.2,Staunton City
healthcare_access_and_quality,chlamydia_rate,2020,Suffolk City,51800,706.8,Suffolk City
healthcare_access_and_quality,chlamydia_rate,2020,Virginia Beach City,51810,628.5,Virginia Beach City
healthcare_access_and_quality,chlamydia_rate,2020,Waynesboro City,51820,525.9,Waynesboro City
healthcare_access_and_quality,chlamydia_rate,2020,Williamsburg City,51830,414.6,Williamsburg City
healthcare_access_and_quality,chlamydia_rate,2020,Winchester City,51840,484.4,Winchester City
healthcare_access_and_quality,dentist_ratio,2016,Accomack,51001,2196,Accomack County
healthcare_access_and_quality,dentist_ratio,2016,Albemarle,51003,1018,Albemarle County
healthcare_access_and_quality,dentist_ratio,2016,Alleghany,51005,3899,Alleghany County
healthcare_access_and_quality,dentist_ratio,2016,Amelia,51007,4304,Amelia County
healthcare_access_and_quality,dentist_ratio,2016,Amherst,51009,5272,Amherst County
healthcare_access_and_quality,dentist_ratio,2016,Appomattox,51011,7738,Appomattox County
healthcare_access_and_quality,dentist_ratio,2016,Arlington,51013,1534,Arlington County
healthcare_access_and_quality,dentist_ratio,2016,Augusta,51015,3409,Augusta County
healthcare_access_and_quality,dentist_ratio,2016,Bath,51017,4476,Bath County
healthcare_access_and_quality,dentist_ratio,2016,Bedford,51019,3898,Bedford County
healthcare_access_and_quality,dentist_ratio,2016,Bland,51021,1628,Bland County
healthcare_access_and_quality,dentist_ratio,2016,Botetourt,51023,3323,Botetourt County
healthcare_access_and_quality,dentist_ratio,2016,Brunswick,51025,4061,Brunswick County
healthcare_access_and_quality,dentist_ratio,2016,Buchanan,51027,5545,Buchanan County
healthcare_access_and_quality,dentist_ratio,2016,Buckingham,51029,1705,Buckingham County
healthcare_access_and_quality,dentist_ratio,2016,Campbell,51031,5495,Campbell County
healthcare_access_and_quality,dentist_ratio,2016,Caroline,51033,3772,Caroline County
healthcare_access_and_quality,dentist_ratio,2016,Carroll,51035,3281,Carroll County
healthcare_access_and_quality,dentist_ratio,2016,Charles City,51036,3536,Charles City County
healthcare_access_and_quality,dentist_ratio,2016,Charlotte,51037,3032,Charlotte County
healthcare_access_and_quality,dentist_ratio,2016,Chesterfield,51041,1361,Chesterfield County
healthcare_access_and_quality,dentist_ratio,2016,Clarke,51043,2875,Clarke County
healthcare_access_and_quality,dentist_ratio,2016,Craig,51045,1719,Craig County
healthcare_access_and_quality,dentist_ratio,2016,Culpeper,51047,2782,Culpeper County
healthcare_access_and_quality,dentist_ratio,2016,Cumberland,51049,9652,Cumberland County
healthcare_access_and_quality,dentist_ratio,2016,Dickenson,51051,14968,Dickenson County
healthcare_access_and_quality,dentist_ratio,2016,Dinwiddie,51053,14072,Dinwiddie County
healthcare_access_and_quality,dentist_ratio,2016,Essex,51057,1854,Essex County
healthcare_access_and_quality,dentist_ratio,2016,Fairfax,51059,968,Fairfax County
healthcare_access_and_quality,dentist_ratio,2016,Fauquier,51061,1867,Fauquier County
healthcare_access_and_quality,dentist_ratio,2016,Floyd,51063,5244,Floyd County
healthcare_access_and_quality,dentist_ratio,2016,Fluvanna,51065,6568,Fluvanna County
healthcare_access_and_quality,dentist_ratio,2016,Franklin,51067,5607,Franklin County
healthcare_access_and_quality,dentist_ratio,2016,Frederick,51069,8442,Frederick County
healthcare_access_and_quality,dentist_ratio,2016,Giles,51071,3371,Giles County
healthcare_access_and_quality,dentist_ratio,2016,Gloucester,51073,2863,Gloucester County
healthcare_access_and_quality,dentist_ratio,2016,Goochland,51075,3778,Goochland County
healthcare_access_and_quality,dentist_ratio,2016,Grayson,51077,5036,Grayson County
healthcare_access_and_quality,dentist_ratio,2016,Greene,51079,6457,Greene County
healthcare_access_and_quality,dentist_ratio,2016,Greensville,51081,11706,Greensville County
healthcare_access_and_quality,dentist_ratio,2016,Halifax,51083,2187,Halifax County
healthcare_access_and_quality,dentist_ratio,2016,Hanover,51085,1606,Hanover County
healthcare_access_and_quality,dentist_ratio,2016,Henrico,51087,1378,Henrico County
healthcare_access_and_quality,dentist_ratio,2016,Henry,51089,1660,Henry County
healthcare_access_and_quality,dentist_ratio,2016,Highland,51091,1108,Highland County
healthcare_access_and_quality,dentist_ratio,2016,Isle of Wight,51093,4066,Isle of Wight County
healthcare_access_and_quality,dentist_ratio,2016,James City,51095,896,James City County
healthcare_access_and_quality,dentist_ratio,2016,King and Queen,51097,,King and Queen County
healthcare_access_and_quality,dentist_ratio,2016,King George,51099,2165,King George County
healthcare_access_and_quality,dentist_ratio,2016,King William,51101,2722,King William County
healthcare_access_and_quality,dentist_ratio,2016,Lancaster,51103,10972,Lancaster County
healthcare_access_and_quality,dentist_ratio,2016,Lee,51105,4836,Lee County
healthcare_access_and_quality,dentist_ratio,2016,Loudoun,51107,1656,Loudoun County
healthcare_access_and_quality,dentist_ratio,2016,Louisa,51109,3915,Louisa County
healthcare_access_and_quality,dentist_ratio,2016,Lunenburg,51111,3068,Lunenburg County
healthcare_access_and_quality,dentist_ratio,2016,Madison,51113,2616,Madison County
healthcare_access_and_quality,dentist_ratio,2016,Mathews,51115,4391,Mathews County
healthcare_access_and_quality,dentist_ratio,2016,Mecklenburg,51117,3862,Mecklenburg County
healthcare_access_and_quality,dentist_ratio,2016,Middlesex,51119,2156,Middlesex County
healthcare_access_and_quality,dentist_ratio,2016,Montgomery,51121,2293,Montgomery County
healthcare_access_and_quality,dentist_ratio,2016,Nelson,51125,1652,Nelson County
healthcare_access_and_quality,dentist_ratio,2016,New Kent,51127,5287,New Kent County
healthcare_access_and_quality,dentist_ratio,2016,Northampton,51131,809,Northampton County
healthcare_access_and_quality,dentist_ratio,2016,Northumberland,51133,873,Northumberland County
healthcare_access_and_quality,dentist_ratio,2016,Nottoway,51135,2228,Nottoway County
healthcare_access_and_quality,dentist_ratio,2016,Orange,51137,3553,Orange County
healthcare_access_and_quality,dentist_ratio,2016,Page,51139,5914,Page County
healthcare_access_and_quality,dentist_ratio,2016,Patrick,51141,8962,Patrick County
healthcare_access_and_quality,dentist_ratio,2016,Pittsylvania,51143,7711,Pittsylvania County
healthcare_access_and_quality,dentist_ratio,2016,Powhatan,51145,2032,Powhatan County
healthcare_access_and_quality,dentist_ratio,2016,Prince Edward,51147,2893,Prince Edward County
healthcare_access_and_quality,dentist_ratio,2016,Prince George,51149,4731,Prince George County
healthcare_access_and_quality,dentist_ratio,2016,Prince William,51153,1962,Prince William County
healthcare_access_and_quality,dentist_ratio,2016,Pulaski,51155,3800,Pulaski County
healthcare_access_and_quality,dentist_ratio,2016,Rappahannock,51157,3694,Rappahannock County
healthcare_access_and_quality,dentist_ratio,2016,Richmond,51159,2194,Richmond County
healthcare_access_and_quality,dentist_ratio,2016,Roanoke,51161,1161,Roanoke County
healthcare_access_and_quality,dentist_ratio,2016,Rockbridge,51163,22392,Rockbridge County
healthcare_access_and_quality,dentist_ratio,2016,Rockingham,51165,4691,Rockingham County
healthcare_access_and_quality,dentist_ratio,2016,Russell,51167,9123,Russell County
healthcare_access_and_quality,dentist_ratio,2016,Scott,51169,4386,Scott County
healthcare_access_and_quality,dentist_ratio,2016,Shenandoah,51171,3321,Shenandoah County
healthcare_access_and_quality,dentist_ratio,2016,Smyth,51173,1827,Smyth County
healthcare_access_and_quality,dentist_ratio,2016,Southampton,51175,18057,Southampton County
healthcare_access_and_quality,dentist_ratio,2016,Spotsylvania,51177,2357,Spotsylvania County
healthcare_access_and_quality,dentist_ratio,2016,Stafford,51179,2887,Stafford County
healthcare_access_and_quality,dentist_ratio,2016,Surry,51181, ,Surry County
healthcare_access_and_quality,dentist_ratio,2016,Sussex,51183,5752,Sussex County
healthcare_access_and_quality,dentist_ratio,2016,Tazewell,51185,2479,Tazewell County
healthcare_access_and_quality,dentist_ratio,2016,Warren,51187,3916,Warren County
healthcare_access_and_quality,dentist_ratio,2016,Washington,51191,1869,Washington County
healthcare_access_and_quality,dentist_ratio,2016,Westmoreland,51193,17592,Westmoreland County
healthcare_access_and_quality,dentist_ratio,2016,Wise,51195,4904,Wise County
healthcare_access_and_quality,dentist_ratio,2016,Wythe,51197,3224,Wythe County
healthcare_access_and_quality,dentist_ratio,2016,York,51199,1999,York County
healthcare_access_and_quality,dentist_ratio,2016,Alexandria City,51510,1288,Alexandria City
healthcare_access_and_quality,dentist_ratio,2016,Bristol City,51520,2827,Bristol City
healthcare_access_and_quality,dentist_ratio,2016,Buena Vista City,51530,1290,Buena Vista City
healthcare_access_and_quality,dentist_ratio,2016,Charlottesville City,51540,1173,Charlottesville City
healthcare_access_and_quality,dentist_ratio,2016,Chesapeake City,51550,2034,Chesapeake City
healthcare_access_and_quality,dentist_ratio,2016,Colonial Heights City,51570,433,Colonial Heights City
healthcare_access_and_quality,dentist_ratio,2016,Covington City,51580,1380,Covington City
healthcare_access_and_quality,dentist_ratio,2016,Danville City,51590,931,Danville City
healthcare_access_and_quality,dentist_ratio,2016,Emporia City,51595,1061,Emporia City
healthcare_access_and_quality,dentist_ratio,2016,Fairfax City,51600,,Fairfax City
healthcare_access_and_quality,dentist_ratio,2016,Falls Church City,51610,334,Falls Church City
healthcare_access_and_quality,dentist_ratio,2016,Franklin City,51620,1661,Franklin City
healthcare_access_and_quality,dentist_ratio,2016,Fredericksburg City,51630,480,Fredericksburg City
healthcare_access_and_quality,dentist_ratio,2016,Galax City,51640,847,Galax City
healthcare_access_and_quality,dentist_ratio,2016,Hampton City,51650,988,Hampton City
healthcare_access_and_quality,dentist_ratio,2016,Harrisonburg City,51660,931,Harrisonburg City
healthcare_access_and_quality,dentist_ratio,2016,Hopewell City,51670,2526,Hopewell City
healthcare_access_and_quality,dentist_ratio,2016,Lexington City,51678,783,Lexington City
healthcare_access_and_quality,dentist_ratio,2016,Lynchburg City,51680,922,Lynchburg City
healthcare_access_and_quality,dentist_ratio,2016,Manassas City,51683,813,Manassas City
healthcare_access_and_quality,dentist_ratio,2016,Manassas Park City,51685,,Manassas Park City
healthcare_access_and_quality,dentist_ratio,2016,Martinsville City,51690,,Martinsville City
healthcare_access_and_quality,dentist_ratio,2016,Newport News City,51700,1272,Newport News City
healthcare_access_and_quality,dentist_ratio,2016,Norfolk City,51710,1318,Norfolk City
healthcare_access_and_quality,dentist_ratio,2016,Norton City,51720,773,Norton City
healthcare_access_and_quality,dentist_ratio,2016,Petersburg City,51730,1226,Petersburg City
healthcare_access_and_quality,dentist_ratio,2016,Poquoson City,51735,1502,Poquoson City
healthcare_access_and_quality,dentist_ratio,2016,Portsmouth City,51740,934,Portsmouth City
healthcare_access_and_quality,dentist_ratio,2016,Radford City,51750,1748,Radford City
healthcare_access_and_quality,dentist_ratio,2016,Richmond City,51760,767,Richmond City
healthcare_access_and_quality,dentist_ratio,2016,Roanoke City,51770,1384,Roanoke City
healthcare_access_and_quality,dentist_ratio,2016,Salem City,51775,730,Salem City
healthcare_access_and_quality,dentist_ratio,2016,Staunton City,51790,1107,Staunton City
healthcare_access_and_quality,dentist_ratio,2016,Suffolk City,51800,2349,Suffolk City
healthcare_access_and_quality,dentist_ratio,2016,Virginia Beach City,51810,1335,Virginia Beach City
healthcare_access_and_quality,dentist_ratio,2016,Waynesboro City,51820,782,Waynesboro City
healthcare_access_and_quality,dentist_ratio,2016,Williamsburg City,51830,,Williamsburg City
healthcare_access_and_quality,dentist_ratio,2016,Winchester City,51840,562,Winchester City
healthcare_access_and_quality,dentist_ratio,2017,Accomack,51001,2170,Accomack County
healthcare_access_and_quality,dentist_ratio,2017,Albemarle,51003,988,Albemarle County
healthcare_access_and_quality,dentist_ratio,2017,Alleghany,51005,3781,Alleghany County
healthcare_access_and_quality,dentist_ratio,2017,Amelia,51007,3255,Amelia County
healthcare_access_and_quality,dentist_ratio,2017,Amherst,51009,5266,Amherst County
healthcare_access_and_quality,dentist_ratio,2017,Appomattox,51011,7841,Appomattox County
healthcare_access_and_quality,dentist_ratio,2017,Arlington,51013,1566,Arlington County
healthcare_access_and_quality,dentist_ratio,2017,Augusta,51015,3267,Augusta County
healthcare_access_and_quality,dentist_ratio,2017,Bath,51017,2149,Bath County
healthcare_access_and_quality,dentist_ratio,2017,Bedford,51019,3899,Bedford County
healthcare_access_and_quality,dentist_ratio,2017,Bland,51021,1588,Bland County
healthcare_access_and_quality,dentist_ratio,2017,Botetourt,51023,3688,Botetourt County
healthcare_access_and_quality,dentist_ratio,2017,Brunswick,51025,5415,Brunswick County
healthcare_access_and_quality,dentist_ratio,2017,Buchanan,51027,5379,Buchanan County
healthcare_access_and_quality,dentist_ratio,2017,Buckingham,51029,1551,Buckingham County
healthcare_access_and_quality,dentist_ratio,2017,Campbell,51031,5501,Campbell County
healthcare_access_and_quality,dentist_ratio,2017,Caroline,51033,4352,Caroline County
healthcare_access_and_quality,dentist_ratio,2017,Carroll,51035,3301,Carroll County
healthcare_access_and_quality,dentist_ratio,2017,Charles City,51036,3502,Charles City County
healthcare_access_and_quality,dentist_ratio,2017,Charlotte,51037,3030,Charlotte County
healthcare_access_and_quality,dentist_ratio,2017,Chesterfield,51041,1327,Chesterfield County
healthcare_access_and_quality,dentist_ratio,2017,Clarke,51043,2902,Clarke County
healthcare_access_and_quality,dentist_ratio,2017,Craig,51045,1687,Craig County
healthcare_access_and_quality,dentist_ratio,2017,Culpeper,51047,2699,Culpeper County
healthcare_access_and_quality,dentist_ratio,2017,Cumberland,51049,9811,Cumberland County
healthcare_access_and_quality,dentist_ratio,2017,Dickenson,51051,14782,Dickenson County
healthcare_access_and_quality,dentist_ratio,2017,Dinwiddie,51053,14104,Dinwiddie County
healthcare_access_and_quality,dentist_ratio,2017,Essex,51057,1838,Essex County
healthcare_access_and_quality,dentist_ratio,2017,Fairfax,51059,966,Fairfax County
healthcare_access_and_quality,dentist_ratio,2017,Fauquier,51061,1828,Fauquier County
healthcare_access_and_quality,dentist_ratio,2017,Floyd,51063,5252,Floyd County
healthcare_access_and_quality,dentist_ratio,2017,Fluvanna,51065,8817,Fluvanna County
healthcare_access_and_quality,dentist_ratio,2017,Franklin,51067,6272,Franklin County
healthcare_access_and_quality,dentist_ratio,2017,Frederick,51069,7862,Frederick County
healthcare_access_and_quality,dentist_ratio,2017,Giles,51071,3367,Giles County
healthcare_access_and_quality,dentist_ratio,2017,Gloucester,51073,2869,Gloucester County
healthcare_access_and_quality,dentist_ratio,2017,Goochland,51075,3781,Goochland County
healthcare_access_and_quality,dentist_ratio,2017,Grayson,51077,5222,Grayson County
healthcare_access_and_quality,dentist_ratio,2017,Greene,51079,9806,Greene County
healthcare_access_and_quality,dentist_ratio,2017,Greensville,51081,11679,Greensville County
healthcare_access_and_quality,dentist_ratio,2017,Halifax,51083,2304,Halifax County
healthcare_access_and_quality,dentist_ratio,2017,Hanover,51085,1630,Hanover County
healthcare_access_and_quality,dentist_ratio,2017,Henrico,51087,1322,Henrico County
healthcare_access_and_quality,dentist_ratio,2017,Henry,51089,1708,Henry County
healthcare_access_and_quality,dentist_ratio,2017,Highland,51091,1106,Highland County
healthcare_access_and_quality,dentist_ratio,2017,Isle of Wight,51093,4061,Isle of Wight County
healthcare_access_and_quality,dentist_ratio,2017,James City,51095,899,James City County
healthcare_access_and_quality,dentist_ratio,2017,King and Queen,51097,,King and Queen County
healthcare_access_and_quality,dentist_ratio,2017,King George,51099,2195,King George County
healthcare_access_and_quality,dentist_ratio,2017,King William,51101,2785,King William County
healthcare_access_and_quality,dentist_ratio,2017,Lancaster,51103,10788,Lancaster County
healthcare_access_and_quality,dentist_ratio,2017,Lee,51105,4752,Lee County
healthcare_access_and_quality,dentist_ratio,2017,Loudoun,51107,1638,Loudoun County
healthcare_access_and_quality,dentist_ratio,2017,Louisa,51109,3984,Louisa County
healthcare_access_and_quality,dentist_ratio,2017,Lunenburg,51111,3059,Lunenburg County
healthcare_access_and_quality,dentist_ratio,2017,Madison,51113,2655,Madison County
healthcare_access_and_quality,dentist_ratio,2017,Mathews,51115,4390,Mathews County
healthcare_access_and_quality,dentist_ratio,2017,Mecklenburg,51117,3836,Mecklenburg County
healthcare_access_and_quality,dentist_ratio,2017,Middlesex,51119,2136,Middlesex County
healthcare_access_and_quality,dentist_ratio,2017,Montgomery,51121,2053,Montgomery County
healthcare_access_and_quality,dentist_ratio,2017,Nelson,51125,2135,Nelson County
healthcare_access_and_quality,dentist_ratio,2017,New Kent,51127,4336,New Kent County
healthcare_access_and_quality,dentist_ratio,2017,Northampton,51131,846,Northampton County
healthcare_access_and_quality,dentist_ratio,2017,Northumberland,51133,877,Northumberland County
healthcare_access_and_quality,dentist_ratio,2017,Nottoway,51135,2205,Nottoway County
healthcare_access_and_quality,dentist_ratio,2017,Orange,51137,3279,Orange County
healthcare_access_and_quality,dentist_ratio,2017,Page,51139,5933,Page County
healthcare_access_and_quality,dentist_ratio,2017,Patrick,51141,8833,Patrick County
healthcare_access_and_quality,dentist_ratio,2017,Pittsylvania,51143,7657,Pittsylvania County
healthcare_access_and_quality,dentist_ratio,2017,Powhatan,51145,2043,Powhatan County
healthcare_access_and_quality,dentist_ratio,2017,Prince Edward,51147,2523,Prince Edward County
healthcare_access_and_quality,dentist_ratio,2017,Prince George,51149,4201,Prince George County
healthcare_access_and_quality,dentist_ratio,2017,Prince William,51153,1890,Prince William County
healthcare_access_and_quality,dentist_ratio,2017,Pulaski,51155,3798,Pulaski County
healthcare_access_and_quality,dentist_ratio,2017,Rappahannock,51157,3661,Rappahannock County
healthcare_access_and_quality,dentist_ratio,2017,Richmond,51159,2980,Richmond County
healthcare_access_and_quality,dentist_ratio,2017,Roanoke,51161,1143,Roanoke County
healthcare_access_and_quality,dentist_ratio,2017,Rockbridge,51163,22659,Rockbridge County
healthcare_access_and_quality,dentist_ratio,2017,Rockingham,51165,4719,Rockingham County
healthcare_access_and_quality,dentist_ratio,2017,Russell,51167,9016,Russell County
healthcare_access_and_quality,dentist_ratio,2017,Scott,51169,3644,Scott County
healthcare_access_and_quality,dentist_ratio,2017,Shenandoah,51171,3325,Shenandoah County
healthcare_access_and_quality,dentist_ratio,2017,Smyth,51173,1916,Smyth County
healthcare_access_and_quality,dentist_ratio,2017,Southampton,51175,17750,Southampton County
healthcare_access_and_quality,dentist_ratio,2017,Spotsylvania,51177,2294,Spotsylvania County
healthcare_access_and_quality,dentist_ratio,2017,Stafford,51179,2875,Stafford County
healthcare_access_and_quality,dentist_ratio,2017,Surry,51181,,Surry County
healthcare_access_and_quality,dentist_ratio,2017,Sussex,51183,5687,Sussex County
healthcare_access_and_quality,dentist_ratio,2017,Tazewell,51185,2568,Tazewell County
healthcare_access_and_quality,dentist_ratio,2017,Warren,51187,3956,Warren County
healthcare_access_and_quality,dentist_ratio,2017,Washington,51191,1813,Washington County
healthcare_access_and_quality,dentist_ratio,2017,Westmoreland,51193,17780,Westmoreland County
healthcare_access_and_quality,dentist_ratio,2017,Wise,51195,4823,Wise County
healthcare_access_and_quality,dentist_ratio,2017,Wythe,51197,2888,Wythe County
healthcare_access_and_quality,dentist_ratio,2017,York,51199,1992,York County
healthcare_access_and_quality,dentist_ratio,2017,Alexandria City,51510,1222,Alexandria City
healthcare_access_and_quality,dentist_ratio,2017,Bristol City,51520,2798,Bristol City
healthcare_access_and_quality,dentist_ratio,2017,Buena Vista City,51530,1265,Buena Vista City
healthcare_access_and_quality,dentist_ratio,2017,Charlottesville City,51540,1200,Charlottesville City
healthcare_access_and_quality,dentist_ratio,2017,Chesapeake City,51550,2037,Chesapeake City
healthcare_access_and_quality,dentist_ratio,2017,Colonial Heights City,51570,425,Colonial Heights City
healthcare_access_and_quality,dentist_ratio,2017,Covington City,51580,1383,Covington City
healthcare_access_and_quality,dentist_ratio,2017,Danville City,51590,875,Danville City
healthcare_access_and_quality,dentist_ratio,2017,Emporia City,51595,1056,Emporia City
healthcare_access_and_quality,dentist_ratio,2017,Fairfax City,51600,,Fairfax City
healthcare_access_and_quality,dentist_ratio,2017,Falls Church City,51610,324,Falls Church City
healthcare_access_and_quality,dentist_ratio,2017,Franklin City,51620,1363,Franklin City
healthcare_access_and_quality,dentist_ratio,2017,Fredericksburg City,51630,481,Fredericksburg City
healthcare_access_and_quality,dentist_ratio,2017,Galax City,51640,828,Galax City
healthcare_access_and_quality,dentist_ratio,2017,Hampton City,51650,990,Hampton City
healthcare_access_and_quality,dentist_ratio,2017,Harrisonburg City,51660,935,Harrisonburg City
healthcare_access_and_quality,dentist_ratio,2017,Hopewell City,51670,2513,Hopewell City
healthcare_access_and_quality,dentist_ratio,2017,Lexington City,51678,711,Lexington City
healthcare_access_and_quality,dentist_ratio,2017,Lynchburg City,51680,920,Lynchburg City
