Category,Variable,Year,County,FIPS,Value,County2
healthcare_access_and_quality,other_primary_care_provider_ratio,2019,Salem City,51775,196,Salem City
healthcare_access_and_quality,other_primary_care_provider_ratio,2019,Staunton City,51790,890,Staunton City
healthcare_access_and_quality,other_primary_care_provider_ratio,2019,Suffolk City,51800,960,Suffolk City
healthcare_access_and_quality,other_primary_care_provider_ratio,2019,Virginia Beach City,51810,"1,000",Virginia Beach City
healthcare_access_and_quality,other_primary_care_provider_ratio,2019,Waynesboro City,51820,"3,771",Waynesboro City
healthcare_access_and_quality,other_primary_care_provider_ratio,2019,Williamsburg City,51830,"14,896",Williamsburg City
healthcare_access_and_quality,other_primary_care_provider_ratio,2019,Winchester City,51840,149,Winchester City
economic_stability,per_unemployed,2018,Accomack,51001,3.8,Accomack Couny
economic_stability,per_unemployed,2018,Albemarle,51003,2.7,Albemarle Couny
economic_stability,per_unemployed,2018,Alleghany,51005,3.8,Alleghany Couny
economic_stability,per_unemployed,2018,Amelia,51007,3.2,Amelia Couny
economic_stability,per_unemployed,2018,Amherst,51009,3.3,Amherst Couny
economic_stability,per_unemployed,2018,Appomattox,51011,3.6,Appomattox Couny
economic_stability,per_unemployed,2018,Arlington,51013,2,Arlington Couny
economic_stability,per_unemployed,2018,Augusta,51015,2.7,Augusta Couny
economic_stability,per_unemployed,2018,Bath,51017,2.5,Bath Couny
economic_stability,per_unemployed,2018,Bedford,51019,3.1,Bedford Couny
economic_stability,per_unemployed,2018,Bland,51021,3.2,Bland Couny
economic_stability,per_unemployed,2018,Botetourt,51023,2.7,Botetourt Couny
economic_stability,per_unemployed,2018,Brunswick,51025,4.9,Brunswick Couny
economic_stability,per_unemployed,2018,Buchanan,51027,5.5,Buchanan Couny
economic_stability,per_unemployed,2018,Buckingham,51029,4.4,Buckingham Couny
economic_stability,per_unemployed,2018,Campbell,51031,3.3,Campbell Couny
economic_stability,per_unemployed,2018,Caroline,51033,3.5,Caroline Couny
economic_stability,per_unemployed,2018,Carroll,51035,3.6,Carroll Couny
economic_stability,per_unemployed,2018,Charles City,51036,3.9,Charles City Couny
economic_stability,per_unemployed,2018,Charlotte,51037,3.7,Charlotte Couny
economic_stability,per_unemployed,2018,Chesterfield,51041,2.9,Chesterfield Couny
economic_stability,per_unemployed,2018,Clarke,51043,2.9,Clarke Couny
economic_stability,per_unemployed,2018,Craig,51045,3.5,Craig Couny
economic_stability,per_unemployed,2018,Culpeper,51047,2.8,Culpeper Couny
economic_stability,per_unemployed,2018,Cumberland,51049,3.3,Cumberland Couny
economic_stability,per_unemployed,2018,Dickenson,51051,5.2,Dickenson Couny
economic_stability,per_unemployed,2018,Dinwiddie,51053,3.5,Dinwiddie Couny
economic_stability,per_unemployed,2018,Essex,51057,3.9,Essex Couny
economic_stability,per_unemployed,2018,Fairfax,51059,2.4,Fairfax Couny
economic_stability,per_unemployed,2018,Fauquier,51061,2.6,Fauquier Couny
economic_stability,per_unemployed,2018,Floyd,51063,2.7,Floyd Couny
economic_stability,per_unemployed,2018,Fluvanna,51065,2.5,Fluvanna Couny
economic_stability,per_unemployed,2018,Franklin,51067,3.1,Franklin Couny
economic_stability,per_unemployed,2018,Frederick,51069,2.6,Frederick Couny
economic_stability,per_unemployed,2018,Giles,51071,3.3,Giles Couny
economic_stability,per_unemployed,2018,Gloucester,51073,2.7,Gloucester Couny
economic_stability,per_unemployed,2018,Goochland,51075,3,Goochland Couny
economic_stability,per_unemployed,2018,Grayson,51077,3.1,Grayson Couny
economic_stability,per_unemployed,2018,Greene,51079,2.5,Greene Couny
economic_stability,per_unemployed,2018,Greensville,51081,3.7,Greensville Couny
economic_stability,per_unemployed,2018,Halifax,51083,4.1,Halifax Couny
economic_stability,per_unemployed,2018,Hanover,51085,2.6,Hanover Couny
economic_stability,per_unemployed,2018,Henrico,51087,3,Henrico Couny
economic_stability,per_unemployed,2018,Henry,51089,3.7,Henry Couny
economic_stability,per_unemployed,2018,Highland,51091,2.7,Highland Couny
economic_stability,per_unemployed,2018,Isle of Wight,51093,3,Isle of Wight Couny
economic_stability,per_unemployed,2018,James City,51095,2.9,James City Couny
economic_stability,per_unemployed,2018,King and Queen,51097,3,King and Queen Couny
economic_stability,per_unemployed,2018,King George,51099,2.9,King George Couny
economic_stability,per_unemployed,2018,King William,51101,2.9,King William Couny
economic_stability,per_unemployed,2018,Lancaster,51103,4.3,Lancaster Couny
economic_stability,per_unemployed,2018,Lee,51105,4.1,Lee Couny
economic_stability,per_unemployed,2018,Loudoun,51107,2.5,Loudoun Couny
economic_stability,per_unemployed,2018,Louisa,51109,2.7,Louisa Couny
economic_stability,per_unemployed,2018,Lunenburg,51111,3.2,Lunenburg Couny
economic_stability,per_unemployed,2018,Madison,51113,2.4,Madison Couny
economic_stability,per_unemployed,2018,Mathews,51115,3,Mathews Couny
economic_stability,per_unemployed,2018,Mecklenburg,51117,4.1,Mecklenburg Couny
economic_stability,per_unemployed,2018,Middlesex,51119,2.6,Middlesex Couny
economic_stability,per_unemployed,2018,Montgomery,51121,2.9,Montgomery Couny
economic_stability,per_unemployed,2018,Nelson,51125,3.1,Nelson Couny
economic_stability,per_unemployed,2018,New Kent,51127,2.7,New Kent Couny
economic_stability,per_unemployed,2018,Northampton,51131,5.4,Northampton Couny
economic_stability,per_unemployed,2018,Northumberland,51133,4.4,Northumberland Couny
economic_stability,per_unemployed,2018,Nottoway,51135,3.1,Nottoway Couny
economic_stability,per_unemployed,2018,Orange,51137,3,Orange Couny
economic_stability,per_unemployed,2018,Page,51139,4.2,Page Couny
economic_stability,per_unemployed,2018,Patrick,51141,3.9,Patrick Couny
economic_stability,per_unemployed,2018,Pittsylvania,51143,3.6,Pittsylvania Couny
economic_stability,per_unemployed,2018,Powhatan,51145,2.7,Powhatan Couny
economic_stability,per_unemployed,2018,Prince Edward,51147,3.8,Prince Edward Couny
economic_stability,per_unemployed,2018,Prince George,51149,3.6,Prince George Couny
economic_stability,per_unemployed,2018,Prince William,51153,2.7,Prince William Couny
economic_stability,per_unemployed,2018,Pulaski,51155,3.5,Pulaski Couny
economic_stability,per_unemployed,2018,Rappahannock,51157,2.7,Rappahannock Couny
economic_stability,per_unemployed,2018,Richmond,51159,3.1,Richmond Couny
economic_stability,per_unemployed,2018,Roanoke,51161,2.7,Roanoke Couny
economic_stability,per_unemployed,2018,Rockbridge,51163,3,Rockbridge Couny
economic_stability,per_unemployed,2018,Rockingham,51165,2.6,Rockingham Couny
economic_stability,per_unemployed,2018,Russell,51167,4.3,Russell Couny
economic_stability,per_unemployed,2018,Scott,51169,3.2,Scott Couny
economic_stability,per_unemployed,2018,Shenandoah,51171,2.8,Shenandoah Couny
economic_stability,per_unemployed,2018,Smyth,51173,4,Smyth Couny
economic_stability,per_unemployed,2018,Southampton,51175,2.8,Southampton Couny
economic_stability,per_unemployed,2018,Spotsylvania,51177,3,Spotsylvania Couny
economic_stability,per_unemployed,2018,Stafford,51179,3,Stafford Couny
economic_stability,per_unemployed,2018,Surry,51181,3.5,Surry Couny
economic_stability,per_unemployed,2018,Sussex,51183,4.9,Sussex Couny
economic_stability,per_unemployed,2018,Tazewell,51185,4.4,Tazewell Couny
economic_stability,per_unemployed,2018,Warren,51187,3.1,Warren Couny
economic_stability,per_unemployed,2018,Washington,51191,3.4,Washington Couny
economic_stability,per_unemployed,2018,Westmoreland,51193,3.6,Westmoreland Couny
economic_stability,per_unemployed,2018,Wise,51195,5,Wise Couny
economic_stability,per_unemployed,2018,Wythe,51197,3.7,Wythe Couny
economic_stability,per_unemployed,2018,York,51199,2.8,York Couny
economic_stability,per_unemployed,2018,Alexandria City,51510,2.2,Alexandria City
economic_stability,per_unemployed,2018,Bristol City,51520,3.7,Bristol City
economic_stability,per_unemployed,2018,Buena Vista City,51530,3.1,Buena Vista City
economic_stability,per_unemployed,2018,Charlottesville City,51540,2.5,Charlottesville City
economic_stability,per_unemployed,2018,Chesapeake City,51550,3,Chesapeake City
economic_stability,per_unemployed,2018,Colonial Heights City,51570,3.3,Colonial Heights City
economic_stability,per_unemployed,2018,Covington City,51580,4.6,Covington City
economic_stability,per_unemployed,2018,Danville City,51590,5.1,Danville City
economic_stability,per_unemployed,2018,Emporia City,51595,4.7,Emporia City
economic_stability,per_unemployed,2018,Fairfax City,51600,2.3,Fairfax City
economic_stability,per_unemployed,2018,Falls Church City,51610,2.1,Falls Church City
economic_stability,per_unemployed,2018,Franklin City,51620,4.4,Franklin City
economic_stability,per_unemployed,2018,Fredericksburg City,51630,3.5,Fredericksburg City
economic_stability,per_unemployed,2018,Galax City,51640,3.5,Galax City
economic_stability,per_unemployed,2018,Hampton City,51650,4,Hampton City
economic_stability,per_unemployed,2018,Harrisonburg City,51660,3.5,Harrisonburg City
economic_stability,per_unemployed,2018,Hopewell City,51670,4.8,Hopewell City
economic_stability,per_unemployed,2018,Lexington City,51678,4.7,Lexington City
economic_stability,per_unemployed,2018,Lynchburg City,51680,4,Lynchburg City
economic_stability,per_unemployed,2018,Manassas City,51683,2.7,Manassas City
economic_stability,per_unemployed,2018,Manassas Park City,51685,2.7,Manassas Park City
economic_stability,per_unemployed,2018,Martinsville City,51690,4.6,Martinsville City
economic_stability,per_unemployed,2018,Newport News City,51700,3.6,Newport News City
economic_stability,per_unemployed,2018,Norfolk City,51710,3.6,Norfolk City
economic_stability,per_unemployed,2018,Norton City,51720,3.9,Norton City
economic_stability,per_unemployed,2018,Petersburg City,51730,6.1,Petersburg City
economic_stability,per_unemployed,2018,Poquoson City,51735,2.7,Poquoson City
economic_stability,per_unemployed,2018,Portsmouth City,51740,4.1,Portsmouth City
economic_stability,per_unemployed,2018,Radford City,51750,3.7,Radford City
economic_stability,per_unemployed,2018,Richmond City,51760,3.5,Richmond City
economic_stability,per_unemployed,2018,Roanoke City,51770,3.2,Roanoke City
economic_stability,per_unemployed,2018,Salem City,51775,2.9,Salem City
economic_stability,per_unemployed,2018,Staunton City,51790,2.9,Staunton City
economic_stability,per_unemployed,2018,Suffolk City,51800,3.2,Suffolk City
economic_stability,per_unemployed,2018,Virginia Beach City,51810,2.9,Virginia Beach City
economic_stability,per_unemployed,2018,Waynesboro City,51820,3.2,Waynesboro City
economic_stability,per_unemployed,2018,Williamsburg City,51830,4,Williamsburg City
economic_stability,per_unemployed,2018,Winchester City,51840,2.9,Winchester City
economic_stability,per_children_in_poverty,2018,Accomack,51001,27,Accomack Couny
economic_stability,per_children_in_poverty,2018,Albemarle,51003,10,Albemarle Couny
economic_stability,per_children_in_poverty,2018,Alleghany,51005,21,Alleghany Couny
economic_stability,per_children_in_poverty,2018,Amelia,51007,13,Amelia Couny
economic_stability,per_children_in_poverty,2018,Amherst,51009,19,Amherst Couny
economic_stability,per_children_in_poverty,2018,Appomattox,51011,19,Appomattox Couny
economic_stability,per_children_in_poverty,2018,Arlington,51013,7,Arlington Couny
economic_stability,per_children_in_poverty,2018,Augusta,51015,12,Augusta Couny
economic_stability,per_children_in_poverty,2018,Bath,51017,15,Bath Couny
economic_stability,per_children_in_poverty,2018,Bedford,51019,13,Bedford Couny
economic_stability,per_children_in_poverty,2018,Bland,51021,15,Bland Couny
economic_stability,per_children_in_poverty,2018,Botetourt,51023,9,Botetourt Couny
economic_stability,per_children_in_poverty,2018,Brunswick,51025,27,Brunswick Couny
economic_stability,per_children_in_poverty,2018,Buchanan,51027,32,Buchanan Couny
economic_stability,per_children_in_poverty,2018,Buckingham,51029,25,Buckingham Couny
economic_stability,per_children_in_poverty,2018,Campbell,51031,17,Campbell Couny
economic_stability,per_children_in_poverty,2018,Caroline,51033,15,Caroline Couny
economic_stability,per_children_in_poverty,2018,Carroll,51035,23,Carroll Couny
economic_stability,per_children_in_poverty,2018,Charles City,51036,19,Charles City Couny
economic_stability,per_children_in_poverty,2018,Charlotte,51037,30,Charlotte Couny
economic_stability,per_children_in_poverty,2018,Chesterfield,51041,10,Chesterfield Couny
economic_stability,per_children_in_poverty,2018,Clarke,51043,8,Clarke Couny
economic_stability,per_children_in_poverty,2018,Craig,51045,21,Craig Couny
economic_stability,per_children_in_poverty,2018,Culpeper,51047,11,Culpeper Couny
economic_stability,per_children_in_poverty,2018,Cumberland,51049,25,Cumberland Couny
economic_stability,per_children_in_poverty,2018,Dickenson,51051,29,Dickenson Couny
economic_stability,per_children_in_poverty,2018,Dinwiddie,51053,18,Dinwiddie Couny
economic_stability,per_children_in_poverty,2018,Essex,51057,23,Essex Couny
economic_stability,per_children_in_poverty,2018,Fairfax,51059,7,Fairfax Couny
economic_stability,per_children_in_poverty,2018,Fauquier,51061,7,Fauquier Couny
economic_stability,per_children_in_poverty,2018,Floyd,51063,18,Floyd Couny
economic_stability,per_children_in_poverty,2018,Fluvanna,51065,9,Fluvanna Couny
economic_stability,per_children_in_poverty,2018,Franklin,51067,23,Franklin Couny
economic_stability,per_children_in_poverty,2018,Frederick,51069,10,Frederick Couny
economic_stability,per_children_in_poverty,2018,Giles,51071,18,Giles Couny
economic_stability,per_children_in_poverty,2018,Gloucester,51073,13,Gloucester Couny
economic_stability,per_children_in_poverty,2018,Goochland,51075,8,Goochland Couny
economic_stability,per_children_in_poverty,2018,Grayson,51077,28,Grayson Couny
economic_stability,per_children_in_poverty,2018,Greene,51079,12,Greene Couny
economic_stability,per_children_in_poverty,2018,Greensville,51081,27,Greensville Couny
economic_stability,per_children_in_poverty,2018,Halifax,51083,22,Halifax Couny
economic_stability,per_children_in_poverty,2018,Hanover,51085,6,Hanover Couny
economic_stability,per_children_in_poverty,2018,Henrico,51087,13,Henrico Couny
economic_stability,per_children_in_poverty,2018,Henry,51089,28,Henry Couny
economic_stability,per_children_in_poverty,2018,Highland,51091,21,Highland Couny
economic_stability,per_children_in_poverty,2018,Isle of Wight,51093,12,Isle of Wight Couny
economic_stability,per_children_in_poverty,2018,James City,51095,9,James City Couny
economic_stability,per_children_in_poverty,2018,King and Queen,51097,19,King and Queen Couny
economic_stability,per_children_in_poverty,2018,King George,51099,9,King George Couny
economic_stability,per_children_in_poverty,2018,King William,51101,10,King William Couny
economic_stability,per_children_in_poverty,2018,Lancaster,51103,24,Lancaster Couny
economic_stability,per_children_in_poverty,2018,Lee,51105,33,Lee Couny
economic_stability,per_children_in_poverty,2018,Loudoun,51107,4,Loudoun Couny
economic_stability,per_children_in_poverty,2018,Louisa,51109,15,Louisa Couny
economic_stability,per_children_in_poverty,2018,Lunenburg,51111,25,Lunenburg Couny
economic_stability,per_children_in_poverty,2018,Madison,51113,16,Madison Couny
economic_stability,per_children_in_poverty,2018,Mathews,51115,17,Mathews Couny
economic_stability,per_children_in_poverty,2018,Mecklenburg,51117,30,Mecklenburg Couny
economic_stability,per_children_in_poverty,2018,Middlesex,51119,23,Middlesex Couny
economic_stability,per_children_in_poverty,2018,Montgomery,51121,15,Montgomery Couny
economic_stability,per_children_in_poverty,2018,Nelson,51125,20,Nelson Couny
economic_stability,per_children_in_poverty,2018,New Kent,51127,7,New Kent Couny
economic_stability,per_children_in_poverty,2018,Northampton,51131,30,Northampton Couny
economic_stability,per_children_in_poverty,2018,Northumberland,51133,27,Northumberland Couny
economic_stability,per_children_in_poverty,2018,Nottoway,51135,28,Nottoway Couny
economic_stability,per_children_in_poverty,2018,Orange,51137,13,Orange Couny
economic_stability,per_children_in_poverty,2018,Page,51139,19,Page Couny
economic_stability,per_children_in_poverty,2018,Patrick,51141,23,Patrick Couny
economic_stability,per_children_in_poverty,2018,Pittsylvania,51143,22,Pittsylvania Couny
economic_stability,per_children_in_poverty,2018,Powhatan,51145,8,Powhatan Couny
economic_stability,per_children_in_poverty,2018,Prince Edward,51147,28,Prince Edward Couny
economic_stability,per_children_in_poverty,2018,Prince George,51149,11,Prince George Couny
economic_stability,per_children_in_poverty,2018,Prince William,51153,9,Prince William Couny
economic_stability,per_children_in_poverty,2018,Pulaski,51155,21,Pulaski Couny
economic_stability,per_children_in_poverty,2018,Rappahannock,51157,14,Rappahannock Couny
economic_stability,per_children_in_poverty,2018,Richmond,51159,23,Richmond Couny
economic_stability,per_children_in_poverty,2018,Roanoke,51161,8,Roanoke Couny
economic_stability,per_children_in_poverty,2018,Rockbridge,51163,17,Rockbridge Couny
economic_stability,per_children_in_poverty,2018,Rockingham,51165,9,Rockingham Couny
economic_stability,per_children_in_poverty,2018,Russell,51167,22,Russell Couny
economic_stability,per_children_in_poverty,2018,Scott,51169,25,Scott Couny
economic_stability,per_children_in_poverty,2018,Shenandoah,51171,15,Shenandoah Couny
economic_stability,per_children_in_poverty,2018,Smyth,51173,25,Smyth Couny
economic_stability,per_children_in_poverty,2018,Southampton,51175,20,Southampton Couny
economic_stability,per_children_in_poverty,2018,Spotsylvania,51177,10,Spotsylvania Couny
economic_stability,per_children_in_poverty,2018,Stafford,51179,7,Stafford Couny
economic_stability,per_children_in_poverty,2018,Surry,51181,20,Surry Couny
economic_stability,per_children_in_poverty,2018,Sussex,51183,30,Sussex Couny
economic_stability,per_children_in_poverty,2018,Tazewell,51185,24,Tazewell Couny
economic_stability,per_children_in_poverty,2018,Warren,51187,14,Warren Couny
economic_stability,per_children_in_poverty,2018,Washington,51191,21,Washington Couny
economic_stability,per_children_in_poverty,2018,Westmoreland,51193,27,Westmoreland Couny
economic_stability,per_children_in_poverty,2018,Wise,51195,33,Wise Couny
economic_stability,per_children_in_poverty,2018,Wythe,51197,24,Wythe Couny
economic_stability,per_children_in_poverty,2018,York,51199,7,York Couny
economic_stability,per_children_in_poverty,2018,Alexandria City,51510,16,Alexandria City
economic_stability,per_children_in_poverty,2018,Bristol City,51520,33,Bristol City
economic_stability,per_children_in_poverty,2018,Buena Vista City,51530,20,Buena Vista City
economic_stability,per_children_in_poverty,2018,Charlottesville City,51540,18,Charlottesville City
economic_stability,per_children_in_poverty,2018,Chesapeake City,51550,12,Chesapeake City
economic_stability,per_children_in_poverty,2018,Colonial Heights City,51570,17,Colonial Heights City
economic_stability,per_children_in_poverty,2018,Covington City,51580,26,Covington City
economic_stability,per_children_in_poverty,2018,Danville City,51590,38,Danville City
economic_stability,per_children_in_poverty,2018,Emporia City,51595,37,Emporia City
economic_stability,per_children_in_poverty,2018,Fairfax City,51600,7,Fairfax City
economic_stability,per_children_in_poverty,2018,Falls Church City,51610,3,Falls Church City
economic_stability,per_children_in_poverty,2018,Franklin City,51620,34,Franklin City
economic_stability,per_children_in_poverty,2018,Fredericksburg City,51630,21,Fredericksburg City
economic_stability,per_children_in_poverty,2018,Galax City,51640,35,Galax City
economic_stability,per_children_in_poverty,2018,Hampton City,51650,24,Hampton City
economic_stability,per_children_in_poverty,2018,Harrisonburg City,51660,20,Harrisonburg City
economic_stability,per_children_in_poverty,2018,Hopewell City,51670,31,Hopewell City
economic_stability,per_children_in_poverty,2018,Lexington City,51678,14,Lexington City
economic_stability,per_children_in_poverty,2018,Lynchburg City,51680,25,Lynchburg City
economic_stability,per_children_in_poverty,2018,Manassas City,51683,15,Manassas City
economic_stability,per_children_in_poverty,2018,Manassas Park City,51685,12,Manassas Park City
economic_stability,per_children_in_poverty,2018,Martinsville City,51690,34,Martinsville City
economic_stability,per_children_in_poverty,2018,Newport News City,51700,22,Newport News City
economic_stability,per_children_in_poverty,2018,Norfolk City,51710,28,Norfolk City
economic_stability,per_children_in_poverty,2018,Norton City,51720,31,Norton City
economic_stability,per_children_in_poverty,2018,Petersburg City,51730,39,Petersburg City
economic_stability,per_children_in_poverty,2018,Poquoson City,51735,5,Poquoson City
economic_stability,per_children_in_poverty,2018,Portsmouth City,51740,29,Portsmouth City
economic_stability,per_children_in_poverty,2018,Radford City,51750,18,Radford City
economic_stability,per_children_in_poverty,2018,Richmond City,51760,35,Richmond City
economic_stability,per_children_in_poverty,2018,Roanoke City,51770,32,Roanoke City
economic_stability,per_children_in_poverty,2018,Salem City,51775,12,Salem City
economic_stability,per_children_in_poverty,2018,Staunton City,51790,19,Staunton City
economic_stability,per_children_in_poverty,2018,Suffolk City,51800,16,Suffolk City
economic_stability,per_children_in_poverty,2018,Virginia Beach City,51810,10,Virginia Beach City
economic_stability,per_children_in_poverty,2018,Waynesboro City,51820,25,Waynesboro City
economic_stability,per_children_in_poverty,2018,Williamsburg City,51830,28,Williamsburg City
economic_stability,per_children_in_poverty,2018,Winchester City,51840,22,Winchester City
economic_stability,per_food_insecure,2017,Accomack,51001,14,Accomack Couny
economic_stability,per_food_insecure,2017,Albemarle,51003,9,Albemarle Couny
economic_stability,per_food_insecure,2017,Alleghany,51005,12,Alleghany Couny
economic_stability,per_food_insecure,2017,Amelia,51007,11,Amelia Couny
economic_stability,per_food_insecure,2017,Amherst,51009,11,Amherst Couny
economic_stability,per_food_insecure,2017,Appomattox,51011,12,Appomattox Couny
economic_stability,per_food_insecure,2017,Arlington,51013,7,Arlington Couny
economic_stability,per_food_insecure,2017,Augusta,51015,8,Augusta Couny
economic_stability,per_food_insecure,2017,Bath,51017,8,Bath Couny
economic_stability,per_food_insecure,2017,Bedford,51019,8,Bedford Couny
economic_stability,per_food_insecure,2017,Bland,51021,9,Bland Couny
economic_stability,per_food_insecure,2017,Botetourt,51023,7,Botetourt Couny
economic_stability,per_food_insecure,2017,Brunswick,51025,18,Brunswick Couny
economic_stability,per_food_insecure,2017,Buchanan,51027,15,Buchanan Couny
economic_stability,per_food_insecure,2017,Buckingham,51029,15,Buckingham Couny
economic_stability,per_food_insecure,2017,Campbell,51031,11,Campbell Couny
economic_stability,per_food_insecure,2017,Caroline,51033,11,Caroline Couny
economic_stability,per_food_insecure,2017,Carroll,51035,10,Carroll Couny
economic_stability,per_food_insecure,2017,Charles City,51036,14,Charles City Couny
economic_stability,per_food_insecure,2017,Charlotte,51037,16,Charlotte Couny
economic_stability,per_food_insecure,2017,Chesterfield,51041,9,Chesterfield Couny
economic_stability,per_food_insecure,2017,Clarke,51043,8,Clarke Couny
economic_stability,per_food_insecure,2017,Craig,51045,9,Craig Couny
economic_stability,per_food_insecure,2017,Culpeper,51047,8,Culpeper Couny
economic_stability,per_food_insecure,2017,Cumberland,51049,16,Cumberland Couny
economic_stability,per_food_insecure,2017,Dickenson,51051,14,Dickenson Couny
economic_stability,per_food_insecure,2017,Dinwiddie,51053,13,Dinwiddie Couny
economic_stability,per_food_insecure,2017,Essex,51057,14,Essex Couny
economic_stability,per_food_insecure,2017,Fairfax,51059,5,Fairfax Couny
economic_stability,per_food_insecure,2017,Fauquier,51061,6,Fauquier Couny
economic_stability,per_food_insecure,2017,Floyd,51063,9,Floyd Couny
economic_stability,per_food_insecure,2017,Fluvanna,51065,8,Fluvanna Couny
economic_stability,per_food_insecure,2017,Franklin,51067,10,Franklin Couny
economic_stability,per_food_insecure,2017,Frederick,51069,6,Frederick Couny
economic_stability,per_food_insecure,2017,Giles,51071,10,Giles Couny
economic_stability,per_food_insecure,2017,Gloucester,51073,8,Gloucester Couny
economic_stability,per_food_insecure,2017,Goochland,51075,7,Goochland Couny
economic_stability,per_food_insecure,2017,Grayson,51077,12,Grayson Couny
economic_stability,per_food_insecure,2017,Greene,51079,7,Greene Couny
economic_stability,per_food_insecure,2017,Greensville,51081,17,Greensville Couny
economic_stability,per_food_insecure,2017,Halifax,51083,16,Halifax Couny
economic_stability,per_food_insecure,2017,Hanover,51085,7,Hanover Couny
economic_stability,per_food_insecure,2017,Henrico,51087,12,Henrico Couny
economic_stability,per_food_insecure,2017,Henry,51089,14,Henry Couny
economic_stability,per_food_insecure,2017,Highland,51091,8,Highland Couny
economic_stability,per_food_insecure,2017,Isle of Wight,51093,10,Isle of Wight Couny
economic_stability,per_food_insecure,2017,James City,51095,8,James City Couny
economic_stability,per_food_insecure,2017,King and Queen,51097,12,King and Queen Couny
economic_stability,per_food_insecure,2017,King George,51099,8,King George Couny
economic_stability,per_food_insecure,2017,King William,51101,9,King William Couny
economic_stability,per_food_insecure,2017,Lancaster,51103,13,Lancaster Couny
economic_stability,per_food_insecure,2017,Lee,51105,14,Lee Couny
economic_stability,per_food_insecure,2017,Loudoun,51107,3,Loudoun Couny
economic_stability,per_food_insecure,2017,Louisa,51109,10,Louisa Couny
economic_stability,per_food_insecure,2017,Lunenburg,51111,15,Lunenburg Couny
economic_stability,per_food_insecure,2017,Madison,51113,9,Madison Couny
economic_stability,per_food_insecure,2017,Mathews,51115,9,Mathews Couny
economic_stability,per_food_insecure,2017,Mecklenburg,51117,15,Mecklenburg Couny
economic_stability,per_food_insecure,2017,Middlesex,51119,10,Middlesex Couny
economic_stability,per_food_insecure,2017,Montgomery,51121,14,Montgomery Couny
economic_stability,per_food_insecure,2017,Nelson,51125,11,Nelson Couny
economic_stability,per_food_insecure,2017,New Kent,51127,7,New Kent Couny
economic_stability,per_food_insecure,2017,Northampton,51131,16,Northampton Couny
economic_stability,per_food_insecure,2017,Northumberland,51133,12,Northumberland Couny
economic_stability,per_food_insecure,2017,Nottoway,51135,17,Nottoway Couny
economic_stability,per_food_insecure,2017,Orange,51137,9,Orange Couny
economic_stability,per_food_insecure,2017,Page,51139,12,Page Couny
economic_stability,per_food_insecure,2017,Patrick,51141,12,Patrick Couny
economic_stability,per_food_insecure,2017,Pittsylvania,51143,12,Pittsylvania Couny
economic_stability,per_food_insecure,2017,Powhatan,51145,6,Powhatan Couny
economic_stability,per_food_insecure,2017,Prince Edward,51147,16,Prince Edward Couny
economic_stability,per_food_insecure,2017,Prince George,51149,12,Prince George Couny
economic_stability,per_food_insecure,2017,Prince William,51153,6,Prince William Couny
economic_stability,per_food_insecure,2017,Pulaski,51155,11,Pulaski Couny
economic_stability,per_food_insecure,2017,Rappahannock,51157,8,Rappahannock Couny
economic_stability,per_food_insecure,2017,Richmond,51159,13,Richmond Couny
economic_stability,per_food_insecure,2017,Roanoke,51161,8,Roanoke Couny
economic_stability,per_food_insecure,2017,Rockbridge,51163,10,Rockbridge Couny
economic_stability,per_food_insecure,2017,Rockingham,51165,8,Rockingham Couny
economic_stability,per_food_insecure,2017,Russell,51167,11,Russell Couny
economic_stability,per_food_insecure,2017,Scott,51169,11,Scott Couny
economic_stability,per_food_insecure,2017,Shenandoah,51171,8,Shenandoah Couny
economic_stability,per_food_insecure,2017,Smyth,51173,12,Smyth Couny
economic_stability,per_food_insecure,2017,Southampton,51175,13,Southampton Couny
economic_stability,per_food_insecure,2017,Spotsylvania,51177,8,Spotsylvania Couny
economic_stability,per_food_insecure,2017,Stafford,51179,6,Stafford Couny
economic_stability,per_food_insecure,2017,Surry,51181,15,Surry Couny
economic_stability,per_food_insecure,2017,Sussex,51183,18,Sussex Couny
economic_stability,per_food_insecure,2017,Tazewell,51185,12,Tazewell Couny
economic_stability,per_food_insecure,2017,Warren,51187,8,Warren Couny
economic_stability,per_food_insecure,2017,Washington,51191,10,Washington Couny
economic_stability,per_food_insecure,2017,Westmoreland,51193,11,Westmoreland Couny
economic_stability,per_food_insecure,2017,Wise,51195,14,Wise Couny
economic_stability,per_food_insecure,2017,Wythe,51197,11,Wythe Couny
economic_stability,per_food_insecure,2017,York,51199,7,York Couny
economic_stability,per_food_insecure,2017,Alexandria City,51510,10,Alexandria City
economic_stability,per_food_insecure,2017,Bristol City,51520,15,Bristol City
economic_stability,per_food_insecure,2017,Buena Vista City,51530,13,Buena Vista City
economic_stability,per_food_insecure,2017,Charlottesville City,51540,16,Charlottesville City
economic_stability,per_food_insecure,2017,Chesapeake City,51550,11,Chesapeake City
economic_stability,per_food_insecure,2017,Colonial Heights City,51570,11,Colonial Heights City
economic_stability,per_food_insecure,2017,Covington City,51580,14,Covington City
economic_stability,per_food_insecure,2017,Danville City,51590,20,Danville City
economic_stability,per_food_insecure,2017,Emporia City,51595,24,Emporia City
economic_stability,per_food_insecure,2017,Fairfax City,51600,5,Fairfax City
economic_stability,per_food_insecure,2017,Falls Church City,51610,5,Falls Church City
