Category,Variable,Year,County,FIPS,Value
health_behaviors,per_adults_with_obesity,2016,Henry County,51089,34
health_behaviors,per_adults_with_obesity,2016,Highland County,51091,27
health_behaviors,per_adults_with_obesity,2016,Isle of Wight County,51093,38
health_behaviors,per_adults_with_obesity,2016,James City County,51095,27
health_behaviors,per_adults_with_obesity,2016,King and Queen County,51097,52
health_behaviors,per_adults_with_obesity,2016,King George County,51099,30
health_behaviors,per_adults_with_obesity,2016,King William County,51101,28
health_behaviors,per_adults_with_obesity,2016,Lancaster County,51103,31
health_behaviors,per_adults_with_obesity,2016,Lee County,51105,37
health_behaviors,per_adults_with_obesity,2016,Loudoun County,51107,22
health_behaviors,per_adults_with_obesity,2016,Louisa County,51109,30
health_behaviors,per_adults_with_obesity,2016,Lunenburg County,51111,40
health_behaviors,per_adults_with_obesity,2016,Madison County,51113,38
health_behaviors,per_adults_with_obesity,2016,Mathews County,51115,32
health_behaviors,per_adults_with_obesity,2016,Mecklenburg County,51117,39
health_behaviors,per_adults_with_obesity,2016,Middlesex County,51119,30
health_behaviors,per_adults_with_obesity,2016,Montgomery County,51121,27
health_behaviors,per_adults_with_obesity,2016,Nelson County,51125,28
health_behaviors,per_adults_with_obesity,2016,New Kent County,51127,33
health_behaviors,per_adults_with_obesity,2016,Northampton County,51131,36
health_behaviors,per_adults_with_obesity,2016,Northumberland County,51133,30
health_behaviors,per_adults_with_obesity,2016,Nottoway County,51135,39
health_behaviors,per_adults_with_obesity,2016,Orange County,51137,36
health_behaviors,per_adults_with_obesity,2016,Page County,51139,36
health_behaviors,per_adults_with_obesity,2016,Patrick County,51141,25
health_behaviors,per_adults_with_obesity,2016,Pittsylvania County,51143,38
health_behaviors,per_adults_with_obesity,2016,Powhatan County,51145,28
health_behaviors,per_adults_with_obesity,2016,Prince Edward County,51147,38
health_behaviors,per_adults_with_obesity,2016,Prince George County,51149,32
health_behaviors,per_adults_with_obesity,2016,Prince William County,51153,30
health_behaviors,per_adults_with_obesity,2016,Pulaski County,51155,31
health_behaviors,per_adults_with_obesity,2016,Rappahannock County,51157,39
health_behaviors,per_adults_with_obesity,2016,Richmond County,51159,30
health_behaviors,per_adults_with_obesity,2016,Roanoke County,51161,30
health_behaviors,per_adults_with_obesity,2016,Rockbridge County,51163,27
health_behaviors,per_adults_with_obesity,2016,Rockingham County,51165,28
health_behaviors,per_adults_with_obesity,2016,Russell County,51167,38
health_behaviors,per_adults_with_obesity,2016,Scott County,51169,30
health_behaviors,per_adults_with_obesity,2016,Shenandoah County,51171,33
health_behaviors,per_adults_with_obesity,2016,Smyth County,51173,31
health_behaviors,per_adults_with_obesity,2016,Southampton County,51175,45
health_behaviors,per_adults_with_obesity,2016,Spotsylvania County,51177,32
health_behaviors,per_adults_with_obesity,2016,Stafford County,51179,35
health_behaviors,per_adults_with_obesity,2016,Surry County,51181,26
health_behaviors,per_adults_with_obesity,2016,Sussex County,51183,39
health_behaviors,per_adults_with_obesity,2016,Tazewell County,51185,32
health_behaviors,per_adults_with_obesity,2016,Warren County,51187,32
health_behaviors,per_adults_with_obesity,2016,Washington County,51191,30
health_behaviors,per_adults_with_obesity,2016,Westmoreland County,51193,35
health_behaviors,per_adults_with_obesity,2016,Wise County,51195,35
health_behaviors,per_adults_with_obesity,2016,Wythe County,51197,36
health_behaviors,per_adults_with_obesity,2016,York County,51199,27
health_behaviors,per_adults_with_obesity,2016,Alexandria City,51510,24
health_behaviors,per_adults_with_obesity,2016,Bristol City,51520,29
health_behaviors,per_adults_with_obesity,2016,Buena Vista City,51530,26
health_behaviors,per_adults_with_obesity,2016,Charlottesville City,51540,29
health_behaviors,per_adults_with_obesity,2016,Chesapeake City,51550,36
health_behaviors,per_adults_with_obesity,2016,Colonial Heights City,51570,27
health_behaviors,per_adults_with_obesity,2016,Covington City,51580,27
health_behaviors,per_adults_with_obesity,2016,Danville City,51590,30
health_behaviors,per_adults_with_obesity,2016,Emporia City,51595,26
health_behaviors,per_adults_with_obesity,2016,Fairfax City,51600,24
health_behaviors,per_adults_with_obesity,2016,Falls Church City,51610,20
health_behaviors,per_adults_with_obesity,2016,Franklin City,51620,49
health_behaviors,per_adults_with_obesity,2016,Fredericksburg City,51630,32
health_behaviors,per_adults_with_obesity,2016,Galax City,51640,29
health_behaviors,per_adults_with_obesity,2016,Hampton City,51650,38
health_behaviors,per_adults_with_obesity,2016,Harrisonburg City,51660,25
health_behaviors,per_adults_with_obesity,2016,Hopewell City,51670,30
health_behaviors,per_adults_with_obesity,2016,Lexington City,51678,19
health_behaviors,per_adults_with_obesity,2016,Lynchburg City,51680,35
health_behaviors,per_adults_with_obesity,2016,Manassas City,51683,31
health_behaviors,per_adults_with_obesity,2016,Manassas Park City,51685,41
health_behaviors,per_adults_with_obesity,2016,Martinsville City,51690,29
health_behaviors,per_adults_with_obesity,2016,Newport News City,51700,35
health_behaviors,per_adults_with_obesity,2016,Norfolk City,51710,34
health_behaviors,per_adults_with_obesity,2016,Norton City,51720,32
health_behaviors,per_adults_with_obesity,2016,Petersburg City,51730,40
health_behaviors,per_adults_with_obesity,2016,Poquoson City,51735,37
health_behaviors,per_adults_with_obesity,2016,Portsmouth City,51740,39
health_behaviors,per_adults_with_obesity,2016,Radford City,51750,34
health_behaviors,per_adults_with_obesity,2016,Richmond City,51760,31
health_behaviors,per_adults_with_obesity,2016,Roanoke City,51770,35
health_behaviors,per_adults_with_obesity,2016,Salem City,51775,27
health_behaviors,per_adults_with_obesity,2016,Staunton City,51790,31
health_behaviors,per_adults_with_obesity,2016,Suffolk City,51800,32
health_behaviors,per_adults_with_obesity,2016,Virginia Beach City,51810,27
health_behaviors,per_adults_with_obesity,2016,Waynesboro City,51820,39
health_behaviors,per_adults_with_obesity,2016,Williamsburg City,51830,34
health_behaviors,per_adults_with_obesity,2016,Winchester City,51840,34
health_behaviors,per_physically_inactive,2016,Accomack County,51001,36
health_behaviors,per_physically_inactive,2016,Albemarle County,51003,18
health_behaviors,per_physically_inactive,2016,Alleghany County,51005,28
health_behaviors,per_physically_inactive,2016,Amelia County,51007,28
health_behaviors,per_physically_inactive,2016,Amherst County,51009,30
health_behaviors,per_physically_inactive,2016,Appomattox County,51011,37
health_behaviors,per_physically_inactive,2016,Arlington County,51013,13
health_behaviors,per_physically_inactive,2016,Augusta County,51015,26
health_behaviors,per_physically_inactive,2016,Bath County,51017,21
health_behaviors,per_physically_inactive,2016,Bedford County,51019,27
health_behaviors,per_physically_inactive,2016,Bland County,51021,27
health_behaviors,per_physically_inactive,2016,Botetourt County,51023,19
health_behaviors,per_physically_inactive,2016,Brunswick County,51025,33
health_behaviors,per_physically_inactive,2016,Buchanan County,51027,33
health_behaviors,per_physically_inactive,2016,Buckingham County,51029,38
health_behaviors,per_physically_inactive,2016,Campbell County,51031,33
health_behaviors,per_physically_inactive,2016,Caroline County,51033,32
health_behaviors,per_physically_inactive,2016,Carroll County,51035,25
health_behaviors,per_physically_inactive,2016,Charles City County,51036,32
health_behaviors,per_physically_inactive,2016,Charlotte County,51037,25
health_behaviors,per_physically_inactive,2016,Chesterfield County,51041,24
health_behaviors,per_physically_inactive,2016,Clarke County,51043,21
health_behaviors,per_physically_inactive,2016,Craig County,51045,32
health_behaviors,per_physically_inactive,2016,Culpeper County,51047,28
health_behaviors,per_physically_inactive,2016,Cumberland County,51049,35
health_behaviors,per_physically_inactive,2016,Dickenson County,51051,26
health_behaviors,per_physically_inactive,2016,Dinwiddie County,51053,28
health_behaviors,per_physically_inactive,2016,Essex County,51057,33
health_behaviors,per_physically_inactive,2016,Fairfax County,51059,16
health_behaviors,per_physically_inactive,2016,Fauquier County,51061,22
health_behaviors,per_physically_inactive,2016,Floyd County,51063,23
health_behaviors,per_physically_inactive,2016,Fluvanna County,51065,22
health_behaviors,per_physically_inactive,2016,Franklin County,51067,31
health_behaviors,per_physically_inactive,2016,Frederick County,51069,23
health_behaviors,per_physically_inactive,2016,Giles County,51071,27
health_behaviors,per_physically_inactive,2016,Gloucester County,51073,25
health_behaviors,per_physically_inactive,2016,Goochland County,51075,19
health_behaviors,per_physically_inactive,2016,Grayson County,51077,32
health_behaviors,per_physically_inactive,2016,Greene County,51079,21
health_behaviors,per_physically_inactive,2016,Greensville County,51081,34
health_behaviors,per_physically_inactive,2016,Halifax County,51083,29
health_behaviors,per_physically_inactive,2016,Hanover County,51085,21
health_behaviors,per_physically_inactive,2016,Henrico County,51087,23
health_behaviors,per_physically_inactive,2016,Henry County,51089,33
health_behaviors,per_physically_inactive,2016,Highland County,51091,29
health_behaviors,per_physically_inactive,2016,Isle of Wight County,51093,28
health_behaviors,per_physically_inactive,2016,James City County,51095,19
health_behaviors,per_physically_inactive,2016,King and Queen County,51097,29
health_behaviors,per_physically_inactive,2016,King George County,51099,20
health_behaviors,per_physically_inactive,2016,King William County,51101,32
health_behaviors,per_physically_inactive,2016,Lancaster County,51103,26
health_behaviors,per_physically_inactive,2016,Lee County,51105,34
health_behaviors,per_physically_inactive,2016,Loudoun County,51107,17
health_behaviors,per_physically_inactive,2016,Louisa County,51109,31
health_behaviors,per_physically_inactive,2016,Lunenburg County,51111,28
health_behaviors,per_physically_inactive,2016,Madison County,51113,25
health_behaviors,per_physically_inactive,2016,Mathews County,51115,25
health_behaviors,per_physically_inactive,2016,Mecklenburg County,51117,27
health_behaviors,per_physically_inactive,2016,Middlesex County,51119,24
health_behaviors,per_physically_inactive,2016,Montgomery County,51121,22
health_behaviors,per_physically_inactive,2016,Nelson County,51125,22
health_behaviors,per_physically_inactive,2016,New Kent County,51127,26
health_behaviors,per_physically_inactive,2016,Northampton County,51131,28
health_behaviors,per_physically_inactive,2016,Northumberland County,51133,20
health_behaviors,per_physically_inactive,2016,Nottoway County,51135,34
health_behaviors,per_physically_inactive,2016,Orange County,51137,26
health_behaviors,per_physically_inactive,2016,Page County,51139,30
health_behaviors,per_physically_inactive,2016,Patrick County,51141,36
health_behaviors,per_physically_inactive,2016,Pittsylvania County,51143,31
health_behaviors,per_physically_inactive,2016,Powhatan County,51145,27
health_behaviors,per_physically_inactive,2016,Prince Edward County,51147,26
health_behaviors,per_physically_inactive,2016,Prince George County,51149,29
health_behaviors,per_physically_inactive,2016,Prince William County,51153,19
health_behaviors,per_physically_inactive,2016,Pulaski County,51155,32
health_behaviors,per_physically_inactive,2016,Rappahannock County,51157,20
health_behaviors,per_physically_inactive,2016,Richmond County,51159,28
health_behaviors,per_physically_inactive,2016,Roanoke County,51161,25
health_behaviors,per_physically_inactive,2016,Rockbridge County,51163,26
health_behaviors,per_physically_inactive,2016,Rockingham County,51165,29
health_behaviors,per_physically_inactive,2016,Russell County,51167,38
health_behaviors,per_physically_inactive,2016,Scott County,51169,34
health_behaviors,per_physically_inactive,2016,Shenandoah County,51171,27
health_behaviors,per_physically_inactive,2016,Smyth County,51173,31
health_behaviors,per_physically_inactive,2016,Southampton County,51175,34
health_behaviors,per_physically_inactive,2016,Spotsylvania County,51177,25
health_behaviors,per_physically_inactive,2016,Stafford County,51179,18
health_behaviors,per_physically_inactive,2016,Surry County,51181,23
health_behaviors,per_physically_inactive,2016,Sussex County,51183,29
health_behaviors,per_physically_inactive,2016,Tazewell County,51185,37
health_behaviors,per_physically_inactive,2016,Warren County,51187,30
health_behaviors,per_physically_inactive,2016,Washington County,51191,27
health_behaviors,per_physically_inactive,2016,Westmoreland County,51193,27
health_behaviors,per_physically_inactive,2016,Wise County,51195,34
health_behaviors,per_physically_inactive,2016,Wythe County,51197,31
health_behaviors,per_physically_inactive,2016,York County,51199,17
health_behaviors,per_physically_inactive,2016,Alexandria City,51510,16
health_behaviors,per_physically_inactive,2016,Bristol City,51520,31
health_behaviors,per_physically_inactive,2016,Buena Vista City,51530,25
health_behaviors,per_physically_inactive,2016,Charlottesville City,51540,25
health_behaviors,per_physically_inactive,2016,Chesapeake City,51550,25
health_behaviors,per_physically_inactive,2016,Colonial Heights City,51570,25
health_behaviors,per_physically_inactive,2016,Covington City,51580,24
health_behaviors,per_physically_inactive,2016,Danville City,51590,30
health_behaviors,per_physically_inactive,2016,Emporia City,51595,25
health_behaviors,per_physically_inactive,2016,Fairfax City,51600,19
health_behaviors,per_physically_inactive,2016,Falls Church City,51610,16
health_behaviors,per_physically_inactive,2016,Franklin City,51620,27
health_behaviors,per_physically_inactive,2016,Fredericksburg City,51630,26
health_behaviors,per_physically_inactive,2016,Galax City,51640,28
health_behaviors,per_physically_inactive,2016,Hampton City,51650,24
health_behaviors,per_physically_inactive,2016,Harrisonburg City,51660,26
health_behaviors,per_physically_inactive,2016,Hopewell City,51670,27
health_behaviors,per_physically_inactive,2016,Lexington City,51678,19
health_behaviors,per_physically_inactive,2016,Lynchburg City,51680,26
health_behaviors,per_physically_inactive,2016,Manassas City,51683,26
health_behaviors,per_physically_inactive,2016,Manassas Park City,51685,27
health_behaviors,per_physically_inactive,2016,Martinsville City,51690,35
health_behaviors,per_physically_inactive,2016,Newport News City,51700,25
health_behaviors,per_physically_inactive,2016,Norfolk City,51710,24
health_behaviors,per_physically_inactive,2016,Norton City,51720,37
health_behaviors,per_physically_inactive,2016,Petersburg City,51730,29
health_behaviors,per_physically_inactive,2016,Poquoson City,51735,25
health_behaviors,per_physically_inactive,2016,Portsmouth City,51740,28
health_behaviors,per_physically_inactive,2016,Radford City,51750,18
health_behaviors,per_physically_inactive,2016,Richmond City,51760,23
health_behaviors,per_physically_inactive,2016,Roanoke City,51770,29
health_behaviors,per_physically_inactive,2016,Salem City,51775,21
health_behaviors,per_physically_inactive,2016,Staunton City,51790,27
health_behaviors,per_physically_inactive,2016,Suffolk City,51800,27
health_behaviors,per_physically_inactive,2016,Virginia Beach City,51810,22
health_behaviors,per_physically_inactive,2016,Waynesboro City,51820,33
health_behaviors,per_physically_inactive,2016,Williamsburg City,51830,25
health_behaviors,per_physically_inactive,2016,Winchester City,51840,24
health_behaviors,per_excessive_drinking,2017,Accomack County,51001,15
health_behaviors,per_excessive_drinking,2017,Albemarle County,51003,21
health_behaviors,per_excessive_drinking,2017,Alleghany County,51005,16
health_behaviors,per_excessive_drinking,2017,Amelia County,51007,17
health_behaviors,per_excessive_drinking,2017,Amherst County,51009,17
health_behaviors,per_excessive_drinking,2017,Appomattox County,51011,17
health_behaviors,per_excessive_drinking,2017,Arlington County,51013,22
health_behaviors,per_excessive_drinking,2017,Augusta County,51015,16
health_behaviors,per_excessive_drinking,2017,Bath County,51017,16
health_behaviors,per_excessive_drinking,2017,Bedford County,51019,18
health_behaviors,per_excessive_drinking,2017,Bland County,51021,19
health_behaviors,per_excessive_drinking,2017,Botetourt County,51023,19
health_behaviors,per_excessive_drinking,2017,Brunswick County,51025,15
health_behaviors,per_excessive_drinking,2017,Buchanan County,51027,15
health_behaviors,per_excessive_drinking,2017,Buckingham County,51029,17
health_behaviors,per_excessive_drinking,2017,Campbell County,51031,17
health_behaviors,per_excessive_drinking,2017,Caroline County,51033,18
health_behaviors,per_excessive_drinking,2017,Carroll County,51035,17
health_behaviors,per_excessive_drinking,2017,Charles City County,51036,15
health_behaviors,per_excessive_drinking,2017,Charlotte County,51037,15
health_behaviors,per_excessive_drinking,2017,Chesterfield County,51041,18
health_behaviors,per_excessive_drinking,2017,Clarke County,51043,17
health_behaviors,per_excessive_drinking,2017,Craig County,51045,18
health_behaviors,per_excessive_drinking,2017,Culpeper County,51047,19
health_behaviors,per_excessive_drinking,2017,Cumberland County,51049,15
health_behaviors,per_excessive_drinking,2017,Dickenson County,51051,16
health_behaviors,per_excessive_drinking,2017,Dinwiddie County,51053,17
health_behaviors,per_excessive_drinking,2017,Essex County,51057,15
health_behaviors,per_excessive_drinking,2017,Fairfax County,51059,17
health_behaviors,per_excessive_drinking,2017,Fauquier County,51061,20
health_behaviors,per_excessive_drinking,2017,Floyd County,51063,17
health_behaviors,per_excessive_drinking,2017,Fluvanna County,51065,18
health_behaviors,per_excessive_drinking,2017,Franklin County,51067,18
health_behaviors,per_excessive_drinking,2017,Frederick County,51069,20
health_behaviors,per_excessive_drinking,2017,Giles County,51071,17
health_behaviors,per_excessive_drinking,2017,Gloucester County,51073,19
health_behaviors,per_excessive_drinking,2017,Goochland County,51075,18
health_behaviors,per_excessive_drinking,2017,Grayson County,51077,16
health_behaviors,per_excessive_drinking,2017,Greene County,51079,18
health_behaviors,per_excessive_drinking,2017,Greensville County,51081,16
health_behaviors,per_excessive_drinking,2017,Halifax County,51083,14
health_behaviors,per_excessive_drinking,2017,Hanover County,51085,19
health_behaviors,per_excessive_drinking,2017,Henrico County,51087,17
health_behaviors,per_excessive_drinking,2017,Henry County,51089,14
health_behaviors,per_excessive_drinking,2017,Highland County,51091,15
health_behaviors,per_excessive_drinking,2017,Isle of Wight County,51093,18
health_behaviors,per_excessive_drinking,2017,James City County,51095,16
health_behaviors,per_excessive_drinking,2017,King and Queen County,51097,16
health_behaviors,per_excessive_drinking,2017,King George County,51099,21
health_behaviors,per_excessive_drinking,2017,King William County,51101,19
health_behaviors,per_excessive_drinking,2017,Lancaster County,51103,13
health_behaviors,per_excessive_drinking,2017,Lee County,51105,16
health_behaviors,per_excessive_drinking,2017,Loudoun County,51107,18
health_behaviors,per_excessive_drinking,2017,Louisa County,51109,18
health_behaviors,per_excessive_drinking,2017,Lunenburg County,51111,15
health_behaviors,per_excessive_drinking,2017,Madison County,51113,16
health_behaviors,per_excessive_drinking,2017,Mathews County,51115,16
health_behaviors,per_excessive_drinking,2017,Mecklenburg County,51117,14
health_behaviors,per_excessive_drinking,2017,Middlesex County,51119,15
health_behaviors,per_excessive_drinking,2017,Montgomery County,51121,21
health_behaviors,per_excessive_drinking,2017,Nelson County,51125,16
health_behaviors,per_excessive_drinking,2017,New Kent County,51127,20
health_behaviors,per_excessive_drinking,2017,Northampton County,51131,14
health_behaviors,per_excessive_drinking,2017,Northumberland County,51133,14
health_behaviors,per_excessive_drinking,2017,Nottoway County,51135,15
health_behaviors,per_excessive_drinking,2017,Orange County,51137,17
health_behaviors,per_excessive_drinking,2017,Page County,51139,17
health_behaviors,per_excessive_drinking,2017,Patrick County,51141,15
health_behaviors,per_excessive_drinking,2017,Pittsylvania County,51143,15
health_behaviors,per_excessive_drinking,2017,Powhatan County,51145,20
health_behaviors,per_excessive_drinking,2017,Prince Edward County,51147,18
health_behaviors,per_excessive_drinking,2017,Prince George County,51149,19
health_behaviors,per_excessive_drinking,2017,Prince William County,51153,18
health_behaviors,per_excessive_drinking,2017,Pulaski County,51155,17
health_behaviors,per_excessive_drinking,2017,Rappahannock County,51157,18
health_behaviors,per_excessive_drinking,2017,Richmond County,51159,16
health_behaviors,per_excessive_drinking,2017,Roanoke County,51161,18
health_behaviors,per_excessive_drinking,2017,Rockbridge County,51163,16
health_behaviors,per_excessive_drinking,2017,Rockingham County,51165,18
health_behaviors,per_excessive_drinking,2017,Russell County,51167,16
health_behaviors,per_excessive_drinking,2017,Scott County,51169,16
health_behaviors,per_excessive_drinking,2017,Shenandoah County,51171,18
health_behaviors,per_excessive_drinking,2017,Smyth County,51173,17
health_behaviors,per_excessive_drinking,2017,Southampton County,51175,16
health_behaviors,per_excessive_drinking,2017,Spotsylvania County,51177,21
health_behaviors,per_excessive_drinking,2017,Stafford County,51179,20
health_behaviors,per_excessive_drinking,2017,Surry County,51181,15
health_behaviors,per_excessive_drinking,2017,Sussex County,51183,16
health_behaviors,per_excessive_drinking,2017,Tazewell County,51185,16
health_behaviors,per_excessive_drinking,2017,Warren County,51187,19
health_behaviors,per_excessive_drinking,2017,Washington County,51191,16
health_behaviors,per_excessive_drinking,2017,Westmoreland County,51193,16
health_behaviors,per_excessive_drinking,2017,Wise County,51195,17
health_behaviors,per_excessive_drinking,2017,Wythe County,51197,17
health_behaviors,per_excessive_drinking,2017,York County,51199,20
health_behaviors,per_excessive_drinking,2017,Alexandria City,51510,22
health_behaviors,per_excessive_drinking,2017,Bristol City,51520,16
health_behaviors,per_excessive_drinking,2017,Buena Vista City,51530,16
health_behaviors,per_excessive_drinking,2017,Charlottesville City,51540,18
health_behaviors,per_excessive_drinking,2017,Chesapeake City,51550,17
health_behaviors,per_excessive_drinking,2017,Colonial Heights City,51570,16
health_behaviors,per_excessive_drinking,2017,Covington City,51580,16
health_behaviors,per_excessive_drinking,2017,Danville City,51590,14
health_behaviors,per_excessive_drinking,2017,Emporia City,51595,12
health_behaviors,per_excessive_drinking,2017,Fairfax City,51600,17
health_behaviors,per_excessive_drinking,2017,Falls Church City,51610,20
health_behaviors,per_excessive_drinking,2017,Franklin City,51620,14
health_behaviors,per_excessive_drinking,2017,Fredericksburg City,51630,19
health_behaviors,per_excessive_drinking,2017,Galax City,51640,16
health_behaviors,per_excessive_drinking,2017,Hampton City,51650,17
health_behaviors,per_excessive_drinking,2017,Harrisonburg City,51660,20
health_behaviors,per_excessive_drinking,2017,Hopewell City,51670,15
health_behaviors,per_excessive_drinking,2017,Lexington City,51678,21
health_behaviors,per_excessive_drinking,2017,Lynchburg City,51680,18
health_behaviors,per_excessive_drinking,2017,Manassas City,51683,18
health_behaviors,per_excessive_drinking,2017,Manassas Park City,51685,18
health_behaviors,per_excessive_drinking,2017,Martinsville City,51690,14
health_behaviors,per_excessive_drinking,2017,Newport News City,51700,19
health_behaviors,per_excessive_drinking,2017,Norfolk City,51710,20
health_behaviors,per_excessive_drinking,2017,Norton City,51720,16
health_behaviors,per_excessive_drinking,2017,Petersburg City,51730,14
health_behaviors,per_excessive_drinking,2017,Poquoson City,51735,19
health_behaviors,per_excessive_drinking,2017,Portsmouth City,51740,16
health_behaviors,per_excessive_drinking,2017,Radford City,51750,19
health_behaviors,per_excessive_drinking,2017,Richmond City,51760,22
health_behaviors,per_excessive_drinking,2017,Roanoke City,51770,17
health_behaviors,per_excessive_drinking,2017,Salem City,51775,19
health_behaviors,per_excessive_drinking,2017,Staunton City,51790,17
health_behaviors,per_excessive_drinking,2017,Suffolk City,51800,17
health_behaviors,per_excessive_drinking,2017,Virginia Beach City,51810,21
health_behaviors,per_excessive_drinking,2017,Waynesboro City,51820,17
health_behaviors,per_excessive_drinking,2017,Williamsburg City,51830,19
health_behaviors,per_excessive_drinking,2017,Winchester City,51840,18
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Accomack County,51001,36
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Albemarle County,51003,37
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Alleghany County,51005,29
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Amelia County,51007,44
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Amherst County,51009,17
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Appomattox County,51011,36
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Arlington County,51013,24
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Augusta County,51015,36
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Bath County,51017,25
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Bedford County,51019,43
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Bland County,51021,17
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Botetourt County,51023,20
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Brunswick County,51025,22
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Buchanan County,51027,17
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Buckingham County,51029,47
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Campbell County,51031,40
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Caroline County,51033,23
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Carroll County,51035,34
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Charles City County,51036,55
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Charlotte County,51037,29
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Chesterfield County,51041,34
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Clarke County,51043,16
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Craig County,51045,75
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Culpeper County,51047,21
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Cumberland County,51049,25
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Dickenson County,51051,11
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Dinwiddie County,51053,32
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Essex County,51057,31
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Fairfax County,51059,25
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Fauquier County,51061,28
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Floyd County,51063,20
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Fluvanna County,51065,20
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Franklin County,51067,22
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Frederick County,51069,30
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Giles County,51071,14
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Gloucester County,51073,23
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Goochland County,51075,39
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Grayson County,51077,50
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Greene County,51079,11
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Greensville County,51081,16
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Halifax County,51083,28
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Hanover County,51085,34
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Henrico County,51087,28
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Henry County,51089,30
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Highland County,51091,33
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Isle of Wight County,51093,36
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,James City County,51095,38
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,King and Queen County,51097,17
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,King George County,51099,25
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,King William County,51101,23
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Lancaster County,51103,45
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Lee County,51105,14
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Loudoun County,51107,39
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Louisa County,51109,57
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Lunenburg County,51111,38
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Madison County,51113,33
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Mathews County,51115,0
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Mecklenburg County,51117,23
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Middlesex County,51119,33
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Montgomery County,51121,19
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Nelson County,51125,38
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,New Kent County,51127,22
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Northampton County,51131,29
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Northumberland County,51133,14
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Nottoway County,51135,32
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Orange County,51137,41
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Page County,51139,33
health_behaviors,per_driving_deaths_with_alcohol_involvement,2018,Patrick County,51141,11
